Notification ID,Alarm Number,Alarm Type,Severity,Alarm Time,Probable Cause,Probable Cause Code,Alarm Text,Distinguished Name,Object Class,Acknowledgement State,Acknowledgement Time/UnAcknowledgement Time,Acknowledgement User,Cancel State,Cancel Time,Cancel User,Name,Maintenance Region Name,Site Name,Site Priority,Site Address,Extra Information,Diagnostic Info,User Additional Information,Supplementary Information,Additional Information 1,Additional Information 2,Additional Information 3,Correlation Indicator,Notes Indicator,Trouble Ticket Indicator,Alarm Sound,Instance Counter,Consecutive Number,Alarm Insertion Time,Alarm Update Time,Controlling Object Name,Origin Alarm Time,Origin Alarm Update Time,Origin Acknowledgement/UnAcknowledgement Time,Origin Cancel Time
fe625fa96b38f796e28a49d5b22d35db48b92729,7103,Environmental,Major,2020-07-02 20:16:34,Indeterminate,0,10. Door open,PLMN-PLMN/MRBTS-32047/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-1,MRBTS,false,,,false,,,FR2047S_S3,,FR2047,null,,,1409 path=/SMOD_R-1/EAC_R-1 additionalFaultID=1409 EAC_IN-10,affected_cells=none,10. Door open,,,,false,false,,false,1,93701000,2020-07-02 20:16:39,2020-07-02 20:16:34,,2020-07-02 20:16:34 +05:00,2020-07-02 20:16:34 +05:00,,
59760,7405,Environmental,Major,2020-07-02 22:20:48,Indeterminate,0,MODULE FAIL,PLMN-PLMN/BSC-407968/BCF-930,BCF,false,,,false,,,TS1462D_VIP_S0,,TS1462,null,,,FF FF FF FF FF FF,EXTERNAL AL 5,,,,,false,false,,false,1,93718026,2020-07-02 22:20:57,2020-07-02 22:20:48,,2020-07-02 22:20:48 +05:00,2020-07-02 22:20:48 +05:00,,
29760,7402,Environmental,Major,2020-07-02 22:24:24,Indeterminate,0,LOW MAINS,PLMN-PLMN/BSC-402057/BCF-132,BCF,false,,,false,,,TS2312GD_S0,,TS2312,null,,,FF FF FF FF FF FF,EXTERNAL AL 2,,,,,false,false,,false,1,93718595,2020-07-02 22:24:36,2020-07-02 22:24:24,,2020-07-02 22:24:24 +05:00,2020-07-02 22:24:24 +05:00,,
29759,7401,Environmental,Major,2020-07-02 22:24:24,Indeterminate,0,NO PHASE,PLMN-PLMN/BSC-402057/BCF-132,BCF,false,,,false,,,TS2312GD_S0,,TS2312,null,,,FF FF FF FF FF FF,EXTERNAL AL 1,,,,,false,false,,false,1,93718596,2020-07-02 22:24:36,2020-07-02 22:24:24,,2020-07-02 22:24:24 +05:00,2020-07-02 22:24:24 +05:00,,
59765,7410,Environmental,Major,2020-07-02 22:25:18,Indeterminate,0,DOOR OPEN,PLMN-PLMN/BSC-407968/BCF-930,BCF,false,,,false,,,TS1462D_VIP_S0,,TS1462,null,,,FF FF FF FF FF FF,EXTERNAL AL 10,,,,,false,false,,false,1,93718729,2020-07-02 22:25:27,2020-07-02 22:25:18,,2020-07-02 22:25:18 +05:00,2020-07-02 22:25:18 +05:00,,
29763,7405,Environmental,Major,2020-07-02 22:36:39,Indeterminate,0,MODULE FAIL,PLMN-PLMN/BSC-402057/BCF-132,BCF,false,,,false,,,TS2312GD_S0,,TS2312,null,,,FF FF FF FF FF FF,EXTERNAL AL 5,,,,,false,false,,false,1,93720165,2020-07-02 22:36:52,2020-07-02 22:36:39,,2020-07-02 22:36:39 +05:00,2020-07-02 22:36:39 +05:00,,
644075,69003,Quality Of Service,Minor,2020-07-03 00:50:26,Alarm Indication Signal,1,"TCH Traffic >0, PS traffic =0",PLMN-PLMN/BSC-402057/BCF-222/BTS-651,BTS,false,,,false,,,TS2334D13,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MINOR"",""formula"":""${trf_492b}>0.1  and (${trf_213c}+ ${trf_213c}+ ${trf_214a}+ ${trf_215a})=0""}];[{""name"":""trf_213c"",""value"":""0"",""updateTimestamp"":""Jul 2, 2020 9:00:00 PM""},{""name"":""trf_492b"",""value"":""17.2"",""updateTimestamp"":""Jul 2, 2020 9:00:00 PM""},{""name"":""trf_214a"",""value"":""0"",""updateTimestamp"":""Jul 2, 2020 9:00:00 PM""},{""name"":""trf_215a"",""value"":""0"",""updateTimestamp"":""Jul 2, 2020 9:00:00 PM""}];[{""coName"":{""BTS"":""TS2334D13"",""BSC"":""BSTSN09"",""BCF"":""TS2334GD_S2""}}]",,,,false,false,,false,1,93737733,2020-07-03 00:50:27,2020-07-03 00:50:26,,2020-07-03 00:50:26 +05:00,2020-07-03 00:50:26 +05:00,,
644098,69988,Quality Of Service,Major,2020-07-03 02:16:09,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-407968/BCF-70/BTS-77,BTS,false,,,false,,,TS0394D13,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""76.59"",""updateTimestamp"":""Jul 2, 2020 8:00:00 PM""}];[{""coName"":{""BTS"":""TS0394D13"",""BSC"":""BSALN01"",""BCF"":""TS0394GD_(9)_S0""}}]",,,,false,false,,false,1,93745833,2020-07-03 02:16:09,2020-07-03 02:16:09,,2020-07-03 02:16:09 +05:00,2020-07-03 02:16:09 +05:00,,
644343,69988,Quality Of Service,Major,2020-07-03 04:16:13,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-402054/BCF-115/BTS-626,BTS,false,,,false,,,TS2054G12,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""45.45"",""updateTimestamp"":""Jul 2, 2020 10:00:00 PM""}];[{""coName"":{""BTS"":""TS2054G12"",""BSC"":""BSTSN08"",""BCF"":""TS2054GD_S1""}}]",,,,false,false,,false,1,93757923,2020-07-03 04:16:13,2020-07-03 04:16:13,,2020-07-03 04:16:13 +05:00,2020-07-03 04:16:13 +05:00,,
644359,69988,Quality Of Service,Major,2020-07-03 04:16:13,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-402054/BCF-137/BTS-776,BTS,false,,,false,,,TS2195G12,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""20"",""updateTimestamp"":""Jul 2, 2020 11:00:00 PM""}];[{""coName"":{""BTS"":""TS2195G12"",""BSC"":""BSTSN08"",""BCF"":""TS2195GD_S1""}}]",,,,false,false,,false,1,93757929,2020-07-03 04:16:13,2020-07-03 04:16:13,,2020-07-03 04:16:13 +05:00,2020-07-03 04:16:13 +05:00,,
30196,7607,Communication,Major,2020-07-03 04:54:18,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-103/BTS-65/TRX-17,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93761160,2020-07-03 04:54:19,2020-07-03 04:54:18,,2020-07-03 04:54:18 +05:00,2020-07-03 04:54:18 +05:00,,
30198,7607,Communication,Major,2020-07-03 04:54:18,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-103/BTS-65/TRX-13,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93761161,2020-07-03 04:54:19,2020-07-03 04:54:18,,2020-07-03 04:54:18 +05:00,2020-07-03 04:54:18 +05:00,,
30197,7607,Communication,Major,2020-07-03 04:54:18,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-103/BTS-65/TRX-18,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93761162,2020-07-03 04:54:19,2020-07-03 04:54:18,,2020-07-03 04:54:18 +05:00,2020-07-03 04:54:18 +05:00,,
30193,7607,Communication,Major,2020-07-03 04:54:18,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-103/BTS-65/TRX-14,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93761163,2020-07-03 04:54:20,2020-07-03 04:54:18,,2020-07-03 04:54:18 +05:00,2020-07-03 04:54:18 +05:00,,
30194,7607,Communication,Major,2020-07-03 04:54:18,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-103/BTS-65/TRX-15,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93761164,2020-07-03 04:54:20,2020-07-03 04:54:18,,2020-07-03 04:54:18 +05:00,2020-07-03 04:54:18 +05:00,,
30195,7607,Communication,Major,2020-07-03 04:54:18,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-103/BTS-65/TRX-16,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93761165,2020-07-03 04:54:20,2020-07-03 04:54:18,,2020-07-03 04:54:18 +05:00,2020-07-03 04:54:18 +05:00,,
2b27313aafa3264e9363512d73e7625f9ba3d421,7116,Quality Of Service,Major,2020-07-03 04:54:19,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-10414/EQM_R-1/APEQM_R-1/ALD_R-7/RETU_R-1,MRBTS,false,,,false,,,TS0414S,,,null,,,1806 unitName=SingleAntennaDevice path=/SMOD_R-1(Left)/BBMOD_R-1(Left_Bottom)/rf2/RMOD_R-3/ant1/ALD_R-7/RETU_R-1 serial_no=E4L2017454-XX additionalFaultID=1806 RETU-1,degraded_cells=GSM:65,Communication failure,,,,false,false,,false,1,93761172,2020-07-03 04:54:26,2020-07-03 04:54:19,,2020-07-03 04:54:19 +05:00,2020-07-03 04:54:19 +05:00,,
18935,8258,Communication,Minor,2020-07-03 06:03:42,Indeterminate,0,15 MIN G826 BBE THRESHOLD CROSSED,PLMN-PLMN/BSC-407977/BCF-520/TRE-4/FUE-1/SB-1,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_SR1035/SR2001  FIU19_AN2094/AN1203  Flexbus 1,02 4d 01 1d,,,,false,false,,false,1,93768311,2020-07-03 06:03:54,2020-07-03 06:03:42,,2020-07-03 06:03:42 +05:00,2020-07-03 06:03:42 +05:00,,
644416,69100,Quality Of Service,Critical,2020-07-03 06:10:10,Alarm Indication Signal,1,"SLEEPING CELL, NEED RESTART.",PLMN-PLMN/RNC-10/WBTS-5555/WCEL-1,WCEL,false,,,false,,,TSBI01U11,,,null,,,,,"PLMN/RNC/WBTS/WCEL;[{""severity"":""MINOR"",""formula"":""${RNC_183c} < 0.01""},{""severity"":""CRITICAL"",""formula"":""${RNC_183c} > 50 and ${RNC_1879d} < 100 and ${RNC_1879d}>0""}];[{""name"":""RNC_1879d"",""value"":""25.31"",""updateTimestamp"":""Jul 2, 2020 8:00:00 PM""},{""name"":""RNC_183c"",""value"":""100"",""updateTimestamp"":""Jul 2, 2020 8:00:00 PM""}];[{""coName"":{""WBTS"":""TSBI01U"",""RNC"":""RCTSN10"",""PLMN"":""PLMN"",""WCEL"":""TSBI01U11""}}]",,,,false,false,,false,1,93769022,2020-07-03 06:10:10,2020-07-03 06:10:10,,2020-07-03 06:10:10 +05:00,2020-07-03 06:10:10 +05:00,,
40146,7404,Environmental,Major,2020-07-03 06:14:39,Indeterminate,0,HIGH TEMP,PLMN-PLMN/BSC-407978/BCF-240,BCF,false,,,false,,,NM1045GD_(4)_FG_S0,,NM1045,null,,,FF FF FF FF FF FF,EXTERNAL AL 4,,,,,false,false,,false,1,93769467,2020-07-03 06:14:48,2020-07-03 06:14:39,,2020-07-03 06:14:39 +05:00,2020-07-03 06:14:39 +05:00,,
18966,8257,Communication,Major,2020-07-03 06:20:15,Indeterminate,0,15 MIN G826 SES THRESHOLD CROSSED,PLMN-PLMN/BSC-407977/BCF-520/TRE-4/FUE-1/SB-1,TRE,false,,,false,,,,,,null,,,FF FF FF FF FF FF,FIU19_SR1035/SR2001  FIU19_AN2094/AN1203  Flexbus 1,02 4d 01 1d,,,,false,false,,false,1,93770287,2020-07-03 06:20:27,2020-07-03 06:20:15,,2020-07-03 06:20:15 +05:00,2020-07-03 06:20:15 +05:00,,
30305,7607,Equipment,Major,2020-07-03 06:24:54,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-402057/BCF-148/BTS-190/TRX-12,TRX,false,,,false,,,,,,null,,,00 00 00 B5 06 02,EXxx TRX module cooling fan(s) report no rotation,00 00 00 B5 06 02,,,,false,false,,false,1,93770710,2020-07-03 06:24:56,2020-07-03 06:24:54,,2020-07-03 06:24:54 +05:00,2020-07-03 06:24:54 +05:00,,
c4213975d15498eeff252f49c82045effbe49e90,7103,Environmental,Major,2020-07-03 06:29:39,Indeterminate,0,5. Module fail,PLMN-PLMN/MRBTS-10567/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-3,MRBTS,false,,,false,,,TS0567S_(3)_S0,,TS0567,null,,,1404 path=/SMOD_R-1(Left)/EAC_R-3 additionalFaultID=1404 EAC_IN-5,affected_cells=none,5. Module fail,,,,false,false,,false,1,93771182,2020-07-03 06:29:47,2020-07-03 06:29:39,,2020-07-03 06:29:39 +05:00,2020-07-03 06:29:39 +05:00,,
55427,7404,Environmental,Major,2020-07-03 06:35:57,Indeterminate,0,HIGH TEMP,PLMN-PLMN/BSC-407972/BCF-1410,BCF,false,,,false,,,NM2042GD_FG_S1,,NM2042,null,,,FF FF FF FF FF FF,EXTERNAL AL 4,,,,,false,false,,false,1,93771821,2020-07-03 06:36:06,2020-07-03 06:35:57,,2020-07-03 06:35:57 +05:00,2020-07-03 06:35:57 +05:00,,
19870,7744,Quality Of Service,Major,2020-07-03 06:52:47,Indeterminate,0,EXCESSIVE TCH INTERFERENCE,PLMN-PLMN/BSC-402056/BCF-136/BTS-32/TRX-5,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,00 00 00 2E 31 36 20 2F 04 50d,,,,false,false,,false,1,93773618,2020-07-03 06:52:59,2020-07-03 06:52:47,,2020-07-03 06:52:47 +05:00,2020-07-03 06:52:47 +05:00,,
a891ae4a18e54b0ff12368b4b2c060cf7c120614,7103,Environmental,Critical,2020-07-03 06:53:29,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-11395/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-6,MRBTS,false,,,false,,,TS1395S_S1,,TS1395,null,,,1401 path=/SMOD_R-1/EAC_R-6 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,93773699,2020-07-03 06:53:36,2020-07-03 06:53:29,,2020-07-03 06:53:29 +05:00,2020-07-03 06:53:29 +05:00,,
55431,7607,Communication,Major,2020-07-03 07:36:38,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407972/BCF-1200/BTS-1203/TRX-30,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93779043,2020-07-03 07:36:37,2020-07-03 07:36:38,,2020-07-03 07:36:38 +05:00,2020-07-03 07:36:38 +05:00,,
55433,7607,Communication,Major,2020-07-03 07:36:38,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407972/BCF-1200/BTS-1203/TRX-28,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93779044,2020-07-03 07:36:37,2020-07-03 07:36:38,,2020-07-03 07:36:38 +05:00,2020-07-03 07:36:38 +05:00,,
55430,7607,Communication,Major,2020-07-03 07:36:38,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407972/BCF-1200/BTS-1203/TRX-29,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93779045,2020-07-03 07:36:37,2020-07-03 07:36:38,,2020-07-03 07:36:38 +05:00,2020-07-03 07:36:38 +05:00,,
55432,7607,Communication,Major,2020-07-03 07:36:38,Indeterminate,0,TRX OPERATION DEGRADED,PLMN-PLMN/BSC-407972/BCF-1200/BTS-1203/TRX-31,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,"SBTS TRX object degraded, see details from NetAct FM",FF FF FF FF FF FF shared:S,,,,false,false,,false,1,93779046,2020-07-03 07:36:37,2020-07-03 07:36:38,,2020-07-03 07:36:38 +05:00,2020-07-03 07:36:38 +05:00,,
35a9bc8e761a79fa867562c7b00cc20cc4787fd2,7116,Quality Of Service,Major,2020-07-03 07:36:36,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-41073/EQM_R-1/APEQM_R-1/RMOD_R-2,MRBTS,false,,,false,,,NM1073S_S1,,NM1073,null,,,1927 path=/SMOD_R-1/rf_ext2/RMOD_R-2 serial_no=EA170411026 additionalFaultID=1927 RMOD-2,"degraded_cells=GSM:1203,1202;LTE:23,22",RF Power decreased,,,,false,false,,false,1,93779047,2020-07-03 07:36:38,2020-07-03 16:56:10,,2020-07-03 07:36:36 +05:00,2020-07-03 16:56:10 +05:00,,
0368b3f705001ac425169fce6db257148ae3d53c,7116,Quality Of Service,Major,2020-07-03 08:01:14,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-11126/EQM_R-1/APEQM_R-1/RMOD_R-4/ANTL_R-4,MRBTS,false,,,false,,,TS1126S_S0,,,null,,,134 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf_ext/RMOD_R-4/ant4 additionalFaultID=134 ANTL-4,degraded_cells=WCDMA:32,Rx signal level failure,,,,false,false,,false,1,93782664,2020-07-03 08:01:23,2020-07-03 08:01:14,,2020-07-03 08:01:14 +05:00,2020-07-03 08:01:14 +05:00,,
4809c66dff7fff4b4cf1456e70ea16ccc18c26fb,7116,Quality Of Service,Major,2020-07-03 08:01:15,Indeterminate,0,BASE STATION SERVICE PROBLEM,PLMN-PLMN/MRBTS-11126/EQM_R-1/APEQM_R-1/RMOD_R-4/ANTL_R-3,MRBTS,false,,,false,,,TS1126S_S0,,,null,,,134 path=/SMOD_R-1/bbext1/BBMOD_R-1/rf_ext/RMOD_R-4/ant3 additionalFaultID=134 ANTL-3,degraded_cells=WCDMA:32,Rx signal level failure,,,,false,false,,false,1,93782665,2020-07-03 08:01:23,2020-07-03 08:01:15,,2020-07-03 08:01:15 +05:00,2020-07-03 08:01:15 +05:00,,
cbf3f0152f22befe6d77dae781771891f1c91cda,7103,Environmental,Critical,2020-07-03 08:10:52,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-42026/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-1,MRBTS,false,,,false,,,NM2026S_(1)_FG_S1,,NM2026,null,,,1400 path=/SMOD_R-1/EAC_R-1 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,93784068,2020-07-03 08:10:54,2020-07-03 08:10:52,,2020-07-03 08:10:52 +05:00,2020-07-03 08:10:52 +05:00,,
cf90d7527d9929342124f58d06ee7142d825cc45,7103,Environmental,Critical,2020-07-03 08:10:44,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-42026/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-2,MRBTS,false,,,false,,,NM2026S_(1)_FG_S1,,NM2026,null,,,1401 path=/SMOD_R-1/EAC_R-2 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,93784069,2020-07-03 08:10:55,2020-07-03 08:10:44,,2020-07-03 08:10:44 +05:00,2020-07-03 08:10:44 +05:00,,
0340fbf042c9205ba7d29c1710ca25eff03f499e,7103,Environmental,Minor,2020-07-03 08:12:43,Indeterminate,0,7. OVP (BTS),PLMN-PLMN/MRBTS-42118/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-10,MRBTS,false,,,false,,,NM2118S_S1,,NM2118,null,,,1406 path=/SMOD_R-1/EAC_R-10 additionalFaultID=1406 EAC_IN-7,affected_cells=none,7. OVP (BTS),,,,false,false,,false,1,93784545,2020-07-03 08:12:50,2020-07-03 08:12:43,,2020-07-03 08:12:43 +05:00,2020-07-03 08:12:43 +05:00,,
644941,69988,Quality Of Service,Major,2020-07-03 08:16:12,Alarm Indication Signal,1,Low UL quality,PLMN-PLMN/BSC-402055/BCF-277/BTS-18,BTS,false,,,false,,,TS0018G13,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MAJOR"",""formula"":""${ulq_2a_5} <=88""}];[{""name"":""ulq_2a_5"",""value"":""32.8"",""updateTimestamp"":""Jul 3, 2020 2:00:00 AM""}];[{""coName"":{""BTS"":""TS0018G13"",""BSC"":""BSTSN07"",""BCF"":""TS0018GD_(12)_ASR_CITY_S0""}}]",,,,false,false,,false,1,93785158,2020-07-03 08:16:13,2020-07-03 08:16:12,,2020-07-03 08:16:12 +05:00,2020-07-03 08:16:12 +05:00,,
04ec9d556ae612e99bd49e0a6356e916603e06db,7103,Environmental,Major,2020-07-03 08:24:59,Indeterminate,0,5. Module fail,PLMN-PLMN/MRBTS-12084/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-12,MRBTS,false,,,false,,,TS2084S_S1,,TS2084,null,,,1404 path=/SMOD_R-1/EAC_R-12 additionalFaultID=1404 EAC_IN-5,affected_cells=none,5. Module fail,,,,false,false,,false,1,93787520,2020-07-03 08:26:11,2020-07-03 08:24:59,,2020-07-03 08:24:59 +05:00,2020-07-03 08:24:59 +05:00,,
9efa04707048107587434d84285dd3e78743675e,7103,Environmental,Critical,2020-07-03 08:24:59,Indeterminate,0,2. Mains low,PLMN-PLMN/MRBTS-12084/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-8,MRBTS,false,,,false,,,TS2084S_S1,,TS2084,null,,,1401 path=/SMOD_R-1/EAC_R-8 additionalFaultID=1401 EAC_IN-2,affected_cells=none,2. Mains low,,,,false,false,,false,1,93787521,2020-07-03 08:26:11,2020-07-03 08:24:59,,2020-07-03 08:24:59 +05:00,2020-07-03 08:24:59 +05:00,,
50c5cdb0409997767000dedef687aa7a4d6ce58f,7103,Environmental,Critical,2020-07-03 08:24:59,Indeterminate,0,1. No phase,PLMN-PLMN/MRBTS-12084/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-4,MRBTS,false,,,false,,,TS2084S_S1,,TS2084,null,,,1400 path=/SMOD_R-1/EAC_R-4 additionalFaultID=1400 EAC_IN-1,affected_cells=none,1. No phase,,,,false,false,,false,1,93787522,2020-07-03 08:26:11,2020-07-03 08:24:59,,2020-07-03 08:24:59 +05:00,2020-07-03 08:24:59 +05:00,,
c8d773185b1990c94d09772e5090ced3f91089cc,7103,Environmental,Major,2020-07-03 08:33:29,Indeterminate,0,4. Temp High,PLMN-PLMN/MRBTS-11124/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-7,MRBTS,false,,,false,,,TS1124S_S1,,TS1124,null,,,1403 path=/SMOD_R-1/EAC_R-7 additionalFaultID=1403 EAC_IN-4,affected_cells=none,4. Temp High,,,,false,false,,false,1,93788506,2020-07-03 08:33:35,2020-07-03 08:33:29,,2020-07-03 08:33:29 +05:00,2020-07-03 08:33:29 +05:00,,
9f16af9173446ff89cef08cfbe6cb90b707fe80f,7103,Environmental,Major,2020-07-03 08:34:07,Indeterminate,0,5. Module fail,PLMN-PLMN/MRBTS-12241/EQM_R-1/APEQM_R-1/CABINET_R-1/SMOD_R-1/EAC_R-9,MRBTS,false,,,false,,,TS2241S_S2,,TS2241,null,,,1404 path=/SMOD_R-1/EAC_R-9 additionalFaultID=1404 EAC_IN-5,affected_cells=none,5. Module fail,,,,false,false,,false,1,93788580,2020-07-03 08:34:15,2020-07-03 08:34:07,,2020-07-03 08:34:07 +05:00,2020-07-03 08:34:07 +05:00,,
645212,69003,Quality Of Service,Minor,2020-07-03 08:50:26,Alarm Indication Signal,1,"TCH Traffic >0, PS traffic =0",PLMN-PLMN/BSC-407978/BCF-650/BTS-652,BTS,false,,,false,,,NM1625G12,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MINOR"",""formula"":""${trf_492b}>0.1  and (${trf_213c}+ ${trf_213c}+ ${trf_214a}+ ${trf_215a})=0""}];[{""name"":""trf_213c"",""value"":""0"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""},{""name"":""trf_492b"",""value"":""0.24"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""},{""name"":""trf_214a"",""value"":""0"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""},{""name"":""trf_215a"",""value"":""0"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""}];[{""coName"":{""BTS"":""NM1625G12"",""BSC"":""BSNMN02"",""BCF"":""NM1625GD""}}]",,,,false,false,,false,1,93791122,2020-07-03 08:50:27,2020-07-03 08:50:26,,2020-07-03 08:50:26 +05:00,2020-07-03 08:50:26 +05:00,,
645213,69003,Quality Of Service,Minor,2020-07-03 08:50:27,Alarm Indication Signal,1,"TCH Traffic >0, PS traffic =0",PLMN-PLMN/BSC-402055/BCF-170/BTS-1,BTS,false,,,false,,,TS0001G11,,,null,,,,,"PLMN/BSC/BCF/BTS;[{""severity"":""MINOR"",""formula"":""${trf_492b}>0.1  and (${trf_213c}+ ${trf_213c}+ ${trf_214a}+ ${trf_215a})=0""}];[{""name"":""trf_213c"",""value"":""0"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""},{""name"":""trf_492b"",""value"":""0.13"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""},{""name"":""trf_214a"",""value"":""0"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""},{""name"":""trf_215a"",""value"":""0"",""updateTimestamp"":""Jul 3, 2020 6:00:00 AM""}];[{""coName"":{""BTS"":""TS0001G11"",""BSC"":""BSTSN07"",""BCF"":""TS0001G_MUX_S1""}}]",,,,false,false,,false,1,93791124,2020-07-03 08:50:28,2020-07-03 08:50:27,,2020-07-03 08:50:27 +05:00,2020-07-03 08:50:27 +05:00,,
20597,7744,Quality Of Service,Major,2020-07-03 08:52:47,Indeterminate,0,EXCESSIVE TCH INTERFERENCE,PLMN-PLMN/BSC-402056/BCF-100/BTS-56/TRX-5,TRX,false,,,false,,,,,,null,,,FF FF FF FF FF FF,,00 00 2A 31 2E 2F 35 2F 04 50d,,,,false,false,,false,1,93791512,2020-07-03 08:52:59,2020-07-03 08:52:47,,2020-07-03 08:52:47 +05:00,2020-07-03 08:52:47 +05:00,,
